20250717 001600;6291;6291.5;6290.75;6291.25;163
20250717 001700;6291.25;6291.5;6290.25;6290.75;220
20250717 001800;6290.5;6291;6290.25;6290.5;148
20250717 001900;6290.25;6291;6290;6290.75;172
20250717 002000;6290.5;6291;6290.5;6291;90
20250717 002100;6291;6292.25;6291;6292;229
20250717 002200;6292.25;6292.75;6292;6292.5;269
20250717 002300;6292.5;6292.75;6291.5;6291.5;130
20250717 002400;6291.5;6291.5;6291.5;6291.5;37
20250717 002500;6291.5;6291.75;6291.5;6291.75;79
20250717 002600;6292;6293;6292;6292.75;113
20250717 002700;6292.5;6295.25;6292.5;6295;387
20250717 002800;6295;6296;6294.75;6295.5;572
20250717 002900;6295.5;6296.25;6295;6295.75;297
20250717 003000;6296;6296.75;6295.75;6296.75;194
20250717 003100;6296.5;6297.25;6296.25;6296.5;402
20250717 003200;6296.5;6296.5;6295.25;6296.25;193
20250717 003300;6296;6296.5;6295.25;6295.25;100
20250717 003400;6295.25;6295.75;6295;6295.25;138
20250717 003500;6295.75;6295.75;6294.75;6294.75;48
20250717 003600;6295;6295;6294;6294.25;188
20250717 003700;6294;6294.5;6294;6294.5;71
20250717 003800;6294.25;6294.5;6294;6294.5;83
20250717 003900;6294.5;6294.75;6293.75;6294;80
20250717 004000;6294;6294.75;6294;6294.5;50
20250717 004100;6294.5;6295;6294.25;6294.75;77
20250717 004200;6294.75;6295.5;6294.5;6295.25;94
20250717 004300;6295.5;6295.5;6294.75;6295.25;79
20250717 004400;6295.5;6295.5;6295;6295.25;81
20250717 004500;6295;6295.25;6294.25;6294.25;74
20250717 004600;6294.75;6294.75;6294.25;6294.75;92
20250717 004700;6295;6295;6294.5;6294.75;79
20250717 004800;6294.75;6295.5;6294.75;6295.25;86
20250717 004900;6295;6295.25;6294.75;6295;44
20250717 005000;6294.75;6295.75;6294.75;6295.5;66
20250717 005100;6295.5;6295.75;6295.5;6295.75;90
20250717 005200;6295.75;6296.25;6295.25;6296.25;173
20250717 005300;6296;6296.75;6296;6296.5;131
20250717 005400;6296.75;6297;6296.5;6296.5;156
20250717 005500;6296.5;6297;6296.25;6296.5;160
20250717 005600;6296.75;6297;6295.5;6295.75;236
20250717 005700;6296;6296;6295;6295.5;268
20250717 005800;6295.5;6296.75;6295.5;6296.5;152
20250717 005900;6296.5;6296.5;6296.25;6296.25;62
20250717 010000;6296.25;6296.75;6296.25;6296.75;41
20250717 010100;6296.5;6297.75;6296.25;6297.25;288
20250717 010200;6297.25;6297.75;6297;6297.25;121
20250717 010300;6297.25;6297.5;6296.75;6297;74
20250717 010400;6296.75;6297.5;6296.25;6297.25;98
20250717 010500;6297.25;6297.5;6297;6297.25;43
20250717 010600;6297.25;6297.5;6297;6297.25;72
20250717 010700;6297;6297.5;6297;6297.25;88
20250717 010800;6297.25;6297.25;6296.25;6296.5;61
20250717 010900;6296.25;6296.5;6295.5;6295.75;104
20250717 011000;6295.75;6296.25;6295.75;6296;68
20250717 011100;6296;6296.5;6295.75;6296.5;114
20250717 011200;6296.25;6296.75;6296.25;6296.75;50
20250717 011300;6296.75;6297.25;6296.75;6297.25;65
20250717 011400;6297;6297.5;6297;6297.25;109
20250717 011500;6297;6297.25;6296.75;6297;62
20250717 011600;6297.25;6297.25;6296.75;6297;88
20250717 011700;6297;6297.5;6297;6297.25;43
20250717 011800;6297.25;6297.5;6297;6297.5;37
20250717 011900;6297.5;6297.75;6296.75;6297;188
20250717 012000;6297;6297;6296.5;6296.5;39
20250717 012100;6296.5;6297;6296.25;6297;43
20250717 012200;6296.75;6297;6296.5;6296.75;101
20250717 012300;6297;6297;6296.75;6296.75;26
20250717 012400;6296.75;6297;6296.75;6296.75;41
20250717 012500;6296.75;6297;6296.5;6296.5;73
20250717 012600;6296.5;6296.5;6296.25;6296.25;33
20250717 012700;6296.25;6296.75;6296;6296.25;77
20250717 012800;6296.25;6296.75;6296.25;6296.5;32
20250717 012900;6296.5;6296.75;6296.25;6296.25;18
20250717 013000;6296.25;6296.25;6295.5;6295.75;102
20250717 013100;6295.75;6296;6295;6295;150
20250717 013200;6295;6295.5;6294.75;6294.75;135
20250717 013300;6295;6295.25;6294.5;6294.5;107
20250717 013400;6294.75;6294.75;6293;6293.25;323
20250717 013500;6293.25;6293.25;6292.25;6292.25;207
20250717 013600;6292.25;6292.5;6290.5;6291;444
20250717 013700;6291;6292;6290.75;6290.75;287
20250717 013800;6291;6291.25;6290;6290.5;386
20250717 013900;6290.75;6291;6290.25;6290.25;135
20250717 014000;6290.5;6291.25;6290;6291.25;225
20250717 014100;6291.25;6292.5;6290.75;6292.25;269
20250717 014200;6292.25;6292.25;6291.25;6291.75;60
20250717 014300;6291.75;6292;6291.5;6292;53
20250717 014400;6292.25;6293.25;6292.25;6292.75;182
20250717 014500;6292.75;6292.75;6292.25;6292.75;79
20250717 014600;6292.75;6293.25;6292;6292.5;132
20250717 014700;6292.5;6292.75;6291;6291.25;194
20250717 014800;6291;6292;6290.75;6291.75;87
20250717 014900;6292;6292.25;6291.25;6291.25;51
20250717 015000;6291.5;6292;6291.25;6291.25;70
20250717 015100;6291.25;6291.5;6291;6291;39
20250717 015200;6291;6291.25;6291;6291;77
20250717 015300;6291;6291;6290.25;6290.5;129
20250717 015400;6290.5;6291.25;6290.5;6291;102
20250717 015500;6291.25;6291.5;6291.25;6291.25;42
20250717 015600;6291.5;6292;6291.25;6291.75;66
20250717 015700;6291.75;6292;6291.25;6292;43
20250717 015800;6291.75;6292.25;6291.5;6292.25;56
20250717 015900;6292.5;6292.5;6291.75;6291.75;73
20250717 020000;6291.75;6291.75;6291.25;6291.75;92
20250717 020100;6291.5;6291.75;6291.25;6291.25;39
20250717 020200;6291.5;6291.5;6290.75;6291;94
20250717 020300;6291.25;6291.5;6290.75;6291;99
20250717 020400;6291;6291.75;6291;6291.75;50
20250717 020500;6291.25;6291.5;6290.75;6291.5;77
20250717 020600;6291.25;6291.75;6291.25;6291.25;77
20250717 020700;6291.5;6291.5;6290.5;6290.75;60
20250717 020800;6291.25;6291.5;6290.75;6290.75;80
20250717 020900;6291;6291;6290.5;6290.5;91
20250717 021000;6290.5;6290.75;6290.25;6290.75;122
20250717 021100;6291;6291.25;6290.75;6291;43
20250717 021200;6290.75;6290.75;6290.25;6290.25;66
20250717 021300;6290.25;6290.25;6289.5;6289.75;316
20250717 021400;6290;6290.25;6289.5;6290;113
20250717 021500;6290;6290.75;6290;6290.75;82
20250717 021600;6290.5;6290.75;6290.25;6290.5;45
20250717 021700;6290.5;6290.75;6290.25;6290.5;22
20250717 021800;6290.5;6290.5;6290.25;6290.5;74
20250717 021900;6290.25;6290.75;6290.25;6290.25;35
20250717 022000;6290.5;6291;6290.25;6290.5;39
20250717 022100;6290.5;6290.75;6290;6290.25;99
20250717 022200;6290.25;6290.25;6289.5;6289.75;85
20250717 022300;6289.75;6290.25;6289.5;6290;83
20250717 022400;6290.25;6291.5;6290;6291.25;124
20250717 022500;6291;6291.5;6290.75;6291.5;72
20250717 022600;6291.25;6291.5;6291;6291.25;54
20250717 022700;6291.5;6291.5;6291;6291;48
20250717 022800;6291;6291.5;6291;6291.25;77
20250717 022900;6291.25;6291.25;6290.5;6291.25;81
20250717 023000;6291.25;6291.25;6291;6291;46
20250717 023100;6291.25;6291.25;6289.75;6290;108
20250717 023200;6290;6290.75;6290;6290.75;92
20250717 023300;6290.75;6290.75;6290.25;6290.75;46
20250717 023400;6290.75;6290.75;6290;6290.25;35
20250717 023500;6290.5;6290.5;6290;6290;38
20250717 023600;6290;6290.5;6290;6290.25;46
20250717 023700;6290.25;6290.25;6289.75;6290;69
20250717 023800;6289.75;6290.25;6289;6289.75;198
20250717 023900;6289.75;6290;6289.25;6289.5;95
20250717 024000;6289.25;6289.5;6289.25;6289.5;46
20250717 024100;6289.5;6289.75;6289;6289.5;80
20250717 024200;6289.5;6290;6289.5;6290;33
20250717 024300;6289.75;6289.75;6289;6289;51
20250717 024400;6289;6290;6289;6290;38
20250717 024500;6289.75;6290;6289.75;6290;35
20250717 024600;6290;6290.25;6289.5;6289.5;65
20250717 024700;6289.75;6290;6289.5;6289.75;64
20250717 024800;6289.75;6289.75;6289.25;6289.5;34
20250717 024900;6289.25;6289.5;6289.25;6289.5;36
20250717 025000;6289.5;6289.5;6289.25;6289.5;19
20250717 025100;6289.75;6290.25;6289.5;6289.75;64
20250717 025200;6290;6291;6290;6290.75;97
20250717 025300;6290.75;6291;6290.5;6290.5;45
20250717 025400;6290.75;6290.75;6290.25;6290.5;79
20250717 025500;6290.25;6290.5;6290.25;6290.25;14
20250717 025600;6290.25;6290.5;6290;6290;33
20250717 025700;6290;6290.25;6289.75;6290;41
20250717 025800;6290;6290;6289.75;6289.75;32
20250717 025900;6289.75;6290;6289.75;6290;38
20250717 030000;6290.25;6290.25;6290;6290;20
20250717 030100;6290.25;6290.75;6290;6290.5;62
20250717 030200;6290.5;6290.5;6289.5;6289.75;88
20250717 030300;6289.5;6289.75;6289.25;6289.25;96
20250717 030400;6289.75;6289.75;6289;6289.25;68
20250717 030500;6289.5;6289.5;6289;6289.25;110
20250717 030600;6289.25;6289.5;6289;6289;51
20250717 030700;6289.25;6289.75;6289.25;6289.75;8
20250717 030800;6289.75;6289.75;6289.5;6289.5;13
20250717 030900;6289.5;6289.5;6289;6289;20
20250717 031000;6289.25;6289.25;6288.75;6289;176
20250717 031100;6288.75;6289;6288.25;6288.75;236
20250717 031200;6289;6289;6288.5;6288.75;32
20250717 031300;6288.75;6289;6288.5;6288.75;36
20250717 031400;6288.75;6289.5;6288.75;6289.25;42
20250717 031500;6289.5;6289.75;6289.25;6289.75;73
20250717 031600;6289.5;6290.75;6289.5;6290.75;113
20250717 031700;6290.5;6291;6290.25;6291;70
20250717 031800;6291;6291.25;6290.75;6291;131
20250717 031900;6291;6291.25;6290.75;6290.75;66
20250717 032000;6290.75;6291.25;6290.5;6291.25;43
20250717 032100;6291.25;6291.25;6290.5;6290.75;60
20250717 032200;6290.75;6291;6290.5;6290.75;36
20250717 032300;6290.5;6291;6290.5;6290.75;43
20250717 032400;6290.75;6291.25;6290.75;6291.25;38
20250717 032500;6291.25;6291.25;6290.75;6291;39
20250717 032600;6291;6291;6290.5;6290.75;34
20250717 032700;6291;6291.5;6291;6291.5;53
20250717 032800;6291.5;6292;6291.25;6291.75;102
20250717 032900;6291.75;6292;6291.5;6291.75;122
20250717 033000;6292;6292;6291.5;6292;90
20250717 033100;6292;6292.25;6291.75;6292;48
20250717 033200;6292;6292;6291.75;6292;37
20250717 033300;6292;6292;6291.25;6291.5;56
20250717 033400;6291.5;6291.5;6291;6291.25;75
20250717 033500;6291.25;6291.25;6290.75;6290.75;78
20250717 033600;6290.75;6290.75;6290.25;6290.5;78
20250717 033700;6290.5;6290.5;6290;6290.5;63
20250717 033800;6290.75;6291.25;6290.75;6291.25;31
20250717 033900;6291;6291.25;6291;6291.25;49
20250717 034000;6291.25;6291.75;6291.25;6291.5;52
20250717 034100;6291.75;6292;6291.25;6291.75;79
20250717 034200;6291.75;6292.5;6291.5;6292.25;159
20250717 034300;6292.25;6292.25;6291.75;6292;41
20250717 034400;6291.75;6292.25;6291.5;6292.25;24
20250717 034500;6292.25;6292.5;6292;6292.5;24
20250717 034600;6292.25;6292.5;6292;6292;44
20250717 034700;6292;6292.5;6291.75;6292.5;50
20250717 034800;6292.25;6292.75;6292.25;6292.5;38
20250717 034900;6292.5;6292.5;6292.25;6292.5;27
20250717 035000;6292.5;6292.75;6292.5;6292.5;67
20250717 035100;6292.5;6292.5;6291.25;6291.25;81
20250717 035200;6291.5;6292;6291.5;6291.75;39
20250717 035300;6292;6292.25;6292;6292;35
20250717 035400;6292;6292.25;6292;6292;110
20250717 035500;6292;6292;6291.5;6291.5;10
20250717 035600;6291.5;6292;6291.5;6292;39
20250717 035700;6292.25;6292.5;6292;6292.25;8
20250717 035800;6292.5;6292.75;6292.5;6292.5;34
20250717 035900;6292.5;6292.5;6292.25;6292.5;47
20250717 040000;6292.75;6292.75;6292.5;6292.5;15
20250717 040100;6292.5;6292.75;6292.5;6292.5;32
20250717 040200;6292.75;6292.75;6292.5;6292.5;7
20250717 040300;6292.5;6292.75;6292.5;6292.75;38
20250717 040400;6292.5;6292.75;6292.25;6292.5;22
20250717 040500;6292.5;6293;6292.5;6292.5;67
20250717 040600;6292.5;6293;6292.25;6292.75;37
20250717 040700;6292.75;6293;6292.5;6292.75;43
20250717 040800;6292.75;6293;6292.75;6293;13
20250717 040900;6292.75;6293.5;6292.5;6293.5;155
20250717 041000;6293.25;6293.25;6292.75;6292.75;117
20250717 041100;6292.75;6293;6292.5;6292.75;35
20250717 041200;6292.5;6292.75;6292.25;6292.5;64
20250717 041300;6292.5;6293.25;6292.5;6293;62
20250717 041400;6293.25;6293.5;6293;6293;73
20250717 041500;6293;6293.5;6293;6293.25;42
20250717 041600;6293.25;6293.5;6293;6293.5;45
20250717 041700;6293.5;6293.5;6293.25;6293.5;55
20250717 041800;6293.25;6293.5;6293;6293;23
20250717 041900;6293;6293.25;6292.75;6293;102
20250717 042000;6293;6293;6292.75;6293;42
20250717 042100;6293;6293.25;6292.75;6293.25;60
20250717 042200;6293;6293.25;6292.75;6293;44
20250717 042300;6292.75;6293;6292.75;6292.75;39
20250717 042400;6292.75;6293;6292.75;6292.75;49
20250717 042500;6293;6293;6292.25;6292.5;34
20250717 042600;6292.25;6292.5;6291.75;6292;52
20250717 042700;6291.75;6292.25;6291.75;6292;41
20250717 042800;6291.75;6292.25;6291.75;6292;16
20250717 042900;6292;6292.25;6292;6292;8
20250717 043000;6292;6292;6292;6292;14
20250717 043100;6292;6292;6291.75;6292;39
20250717 043200;6292;6292.25;6291;6291.25;114
20250717 043300;6291.25;6292;6291.25;6291.5;74
20250717 043400;6291.75;6291.75;6291.25;6291.5;32
20250717 043500;6291.25;6291.5;6291.25;6291.25;15
20250717 043600;6291.25;6291.25;6290.75;6290.75;101
20250717 043700;6291;6291;6290.5;6291;98
20250717 043800;6290.75;6291.25;6290.75;6291;28
20250717 043900;6291.25;6291.25;6290.75;6291;31
20250717 044000;6290.75;6291.25;6290.75;6291.25;32
20250717 044100;6291.25;6291.25;6290.75;6290.75;49
20250717 044200;6290.75;6291.5;6290.75;6291.5;52
20250717 044300;6291.5;6291.75;6291.25;6291.5;82
20250717 044400;6291.5;6292;6291.5;6292;39
20250717 044500;6292;6292;6291.75;6291.75;19
20250717 044600;6291.75;6292.25;6291.25;6291.5;71
20250717 044700;6291.5;6291.5;6291;6291;12
20250717 044800;6291;6291.5;6291;6291.5;33
20250717 044900;6291.25;6291.25;6291;6291.25;35
20250717 045000;6291.25;6291.5;6291;6291.5;66
20250717 045100;6291.5;6292.25;6291.5;6292;104
20250717 045200;6292;6292.25;6292;6292.25;43
20250717 045300;6292.25;6293;6292;6292.75;84
20250717 045400;6292.75;6293.25;6292.75;6293.25;109
20250717 045500;6293.5;6293.75;6293;6293.5;93
20250717 045600;6293.5;6293.5;6293.25;6293.25;53
20250717 045700;6293;6293;6292.75;6293;24
20250717 045800;6292.75;6293.25;6292.75;6293.25;90
20250717 045900;6293.25;6293.5;6293.25;6293.5;35
20250717 050000;6293.5;6293.5;6293.25;6293.25;41
20250717 050100;6293.5;6293.75;6293;6293.5;61
20250717 050200;6293.5;6293.5;6292.75;6293;37
20250717 050300;6293;6294.25;6293;6293.75;179
20250717 050400;6294;6294.5;6293.5;6294.25;77
20250717 050500;6294.5;6294.5;6294.25;6294.25;73
20250717 050600;6294.5;6294.75;6294;6294;143
20250717 050700;6294.25;6294.75;6294.25;6294.75;51
20250717 050800;6294.75;6294.75;6294.5;6294.5;55
20250717 050900;6294.75;6294.75;6294;6294;65
20250717 051000;6294.25;6294.25;6294;6294;43
20250717 051100;6294.25;6294.25;6293.75;6293.75;78
20250717 051200;6293.75;6294;6293.75;6293.75;34
20250717 051300;6294;6294.75;6293.5;6293.75;158
20250717 051400;6293.75;6294.25;6293.5;6293.75;52
20250717 051500;6293.75;6293.75;6293;6293.5;81
20250717 051600;6293.75;6294;6293.25;6294;202
20250717 051700;6293.75;6294.5;6293.75;6294;90
20250717 051800;6294;6294.25;6293.75;6294.25;32
20250717 051900;6294.25;6294.75;6294.25;6294.75;116
20250717 052000;6294.75;6294.75;6294.25;6294.5;31
20250717 052100;6294.5;6294.75;6294.5;6294.75;78
20250717 052200;6294.5;6295;6294.5;6295;143
20250717 052300;6295;6295.5;6295;6295.5;120
20250717 052400;6295.5;6295.5;6294.75;6295;132
20250717 052500;6295;6295;6294.75;6294.75;10
20250717 052600;6295;6295.75;6295;6295.5;132
20250717 052700;6295.5;6296;6295;6295;133
20250717 052800;6295.5;6295.5;6295;6295.25;34
20250717 052900;6295.5;6295.75;6295.25;6295.75;37
20250717 053000;6295.5;6295.75;6295.5;6295.5;49
20250717 053100;6295.75;6298.5;6295.5;6297;1416
20250717 053200;6297.25;6299;6296.75;6297.25;584
20250717 053300;6297.75;6298;6297.25;6297.5;160
20250717 053400;6297.5;6297.75;6296.5;6297;277
20250717 053500;6296.75;6297.5;6296.75;6297;176
20250717 053600;6297.25;6297.5;6296.75;6297;91
20250717 053700;6297.25;6297.25;6296.25;6297;188
20250717 053800;6297;6297.25;6296.25;6297.25;166
20250717 053900;6297.5;6298.5;6297.25;6297.25;244
20250717 054000;6297.75;6298;6297.5;6297.5;58
20250717 054100;6297.5;6298.75;6297.5;6298.5;135
20250717 054200;6298.75;6299.25;6298.5;6299;190
20250717 054300;6299;6299.25;6298.5;6298.5;77
20250717 054400;6298.25;6298.75;6298.25;6298.5;86
20250717 054500;6298.75;6299.5;6298.75;6299.25;144
20250717 054600;6299.5;6299.5;6298.75;6299.25;140
20250717 054700;6299.25;6299.75;6298.75;6299.25;134
20250717 054800;6299.25;6299.75;6299.25;6299.25;67
20250717 054900;6299.5;6301.5;6299.5;6301.5;363
20250717 055000;6301.5;6303;6300.5;6301;766
20250717 055100;6300.75;6302.25;6300.75;6301.75;288
20250717 055200;6302;6302.75;6301.5;6302.75;228
20250717 055300;6303;6303.75;6302.75;6303.5;227
20250717 055400;6303.5;6304;6303;6303.25;205
20250717 055500;6303;6303;6301;6301;178
20250717 055600;6301;6302;6300.75;6301.25;269
20250717 055700;6301.25;6301.25;6300.25;6301;200
20250717 055800;6301;6301.25;6300.75;6301.25;76
20250717 055900;6301;6301;6300.5;6300.5;57
20250717 060000;6300.5;6301.25;6300.5;6301.25;73
20250717 060100;6301.25;6302;6301;6301.75;177
20250717 060200;6301.75;6303.25;6301.5;6302.5;224
20250717 060300;6302.75;6303;6302.25;6302.5;63
20250717 060400;6302.75;6303.75;6302.75;6303.5;84
20250717 060500;6303.25;6303.5;6302.75;6303.5;153
20250717 060600;6303.5;6304.5;6303.25;6304.25;250
20250717 060700;6304.5;6308.25;6304.25;6308.25;1277
20250717 060800;6308.5;6309.5;6307.5;6308;890
20250717 060900;6308;6309;6308;6308.25;300
20250717 061000;6308;6308.75;6307;6308;426
20250717 061100;6308.25;6308.75;6306.25;6307.75;380
20250717 061200;6307.5;6307.75;6306.5;6306.75;153
20250717 061300;6307;6307;6306;6306.25;209
20250717 061400;6306;6306.75;6306;6306.5;115
20250717 061500;6306.5;6306.5;6305.75;6306.5;132
20250717 061600;6306.5;6308.5;6306.25;6308;589
20250717 061700;6308;6309;6307.5;6308.75;270
20250717 061800;6308.5;6308.75;6307.25;6307.25;255
20250717 061900;6307.25;6307.75;6306.75;6307.5;187
20250717 062000;6307.75;6307.75;6306.75;6307;174
20250717 062100;6307.25;6307.5;6306.5;6307.25;109
20250717 062200;6307.25;6307.75;6306.5;6307.5;140
20250717 062300;6307.75;6307.75;6307;6307.5;153
20250717 062400;6307.75;6308.75;6306.75;6308.25;260
20250717 062500;6307.75;6308.75;6307.75;6308.25;101
20250717 062600;6308.25;6309.75;6308.25;6309.5;204
20250717 062700;6309.5;6310;6309;6309.75;230
20250717 062800;6309.5;6310;6309;6309.25;135
20250717 062900;6309.5;6310.5;6309.5;6310.25;244
20250717 063000;6310.5;6311.25;6309.75;6311;338
20250717 063100;6311;6311;6310.25;6310.75;280
20250717 063200;6310.75;6310.75;6308.75;6309;227
20250717 063300;6308.75;6309;6308;6308.25;332
20250717 063400;6308.25;6309.25;6308.25;6308.75;86
20250717 063500;6309;6310;6308.5;6309;214
20250717 063600;6309.25;6309.5;6309;6309.25;85
20250717 063700;6309;6310.25;6309;6310.25;123
20250717 063800;6310.25;6311;6310;6310.75;157
20250717 063900;6310.75;6311;6310;6310;135
20250717 064000;6309.75;6310.75;6309.5;6310.75;146
20250717 064100;6310.5;6310.75;6309.5;6310.25;86
20250717 064200;6310.5;6311.5;6310;6310.5;232
20250717 064300;6310.75;6311.5;6310.5;6311.25;99
20250717 064400;6311.25;6311.5;6310.5;6311;136
20250717 064500;6310.75;6311;6310.25;6310.25;57
20250717 064600;6310.5;6311.5;6310.5;6311;139
20250717 064700;6311;6311.25;6310.5;6310.5;45
20250717 064800;6310.5;6311;6310;6310;43
20250717 064900;6310.25;6310.5;6309.25;6310;172
20250717 065000;6310;6310.5;6309.75;6310.5;95
20250717 065100;6310.5;6310.75;6310.25;6310.25;84
20250717 065200;6310.5;6310.5;6309.5;6310.25;110
20250717 065300;6310;6310.5;6309.75;6310;88
20250717 065400;6309.75;6310;6309.5;6309.75;84
20250717 065500;6310;6310;6309.75;6309.75;43
20250717 065600;6309.75;6309.75;6308.25;6308.75;183
20250717 065700;6308.75;6309;6308;6308.5;126
20250717 065800;6308.5;6309;6308;6308.5;136
20250717 065900;6308.5;6308.5;6308.25;6308.25;45
20250717 070000;6308;6308.75;6307.5;6308.5;159
20250717 070100;6308.5;6309.5;6306.25;6306.75;710
20250717 070200;6306.5;6307.25;6306;6306.75;229
20250717 070300;6306.75;6307;6305.25;6306.5;251
20250717 070400;6306.25;6307.25;6306;6306.75;198
20250717 070500;6306.5;6308;6306.5;6307;417
20250717 070600;6307;6307.75;6306.25;6306.25;371
20250717 070700;6306.25;6307;6305.75;6306.5;184
20250717 070800;6306.5;6307.25;6306.25;6307.25;106
20250717 070900;6306.75;6306.75;6305.25;6305.75;132
20250717 071000;6305.75;6306.25;6305.25;6305.25;166
20250717 071100;6305.5;6305.75;6304.75;6305.75;170
20250717 071200;6305.75;6306.5;6305.5;6306.25;131
20250717 071300;6306.25;6306.5;6305.75;6306.25;96
20250717 071400;6306;6306.5;6305.5;6306;131
20250717 071500;6306.25;6306.75;6305.75;6306.5;82
20250717 071600;6306.75;6308.25;6306.75;6308.25;200
20250717 071700;6308.5;6309;6308;6308;226
20250717 071800;6308;6309.25;6305.75;6306.5;217
20250717 071900;6306.5;6306.75;6303.25;6303.75;546
20250717 072000;6303.75;6304.25;6303;6303.25;287
20250717 072100;6303.25;6304.25;6302.75;6303.25;276
20250717 072200;6303;6303.75;6302.25;6303.25;237
20250717 072300;6303;6304.25;6302.75;6304;104
20250717 072400;6304.25;6305.25;6304;6304.75;119
20250717 072500;6305;6305;6303.75;6304;157
20250717 072600;6304;6304.75;6303.5;6304.75;188
20250717 072700;6304.5;6304.5;6304;6304.25;65
20250717 072800;6304.25;6305.75;6304.25;6305.25;206
20250717 072900;6305;6305.25;6304.5;6304.75;164
20250717 073000;6304.75;6304.75;6303.75;6304.25;126
20250717 073100;6304.75;6306;6304;6305.5;248
20250717 073200;6306;6307.75;6306;6307.5;260
20250717 073300;6307.75;6308.5;6306.75;6307.5;295
20250717 073400;6307.5;6308.5;6307.5;6307.75;137
20250717 073500;6307.5;6308.25;6306.5;6307.25;182
20250717 073600;6307;6307.5;6306;6307.25;126
20250717 073700;6307.25;6308.25;6307.25;6307.25;176
20250717 073800;6307;6307.25;6306.25;6306.25;111
20250717 073900;6306.75;6307;6306;6306.5;151
20250717 074000;6307;6308.75;6306.5;6308.25;203
20250717 074100;6308.5;6309.5;6308.25;6309.25;337
20250717 074200;6309.5;6309.5;6308.75;6309;158
20250717 074300;6309;6309.5;6308.25;6308.25;118
20250717 074400;6308;6309;6307.5;6309;60
20250717 074500;6308.75;6309;6308;6308.5;44
20250717 074600;6308.5;6308.75;6308;6308.25;67
20250717 074700;6308.5;6308.5;6306.25;6307;207
20250717 074800;6307;6307;6305.25;6306;499
20250717 074900;6306;6306.5;6305.75;6305.75;152
20250717 075000;6305.75;6306;6304.5;6305.25;110
20250717 075100;6305.5;6305.5;6304.75;6305.5;30
20250717 075200;6305.5;6306;6305;6305.5;49
20250717 075300;6305.25;6306.25;6305.25;6305.5;108
20250717 075400;6305.5;6306.25;6305.25;6305.25;109
20250717 075500;6305;6306;6305;6305.25;67
20250717 075600;6305.25;6306;6305;6305.75;49
20250717 075700;6305.75;6305.75;6305;6305.5;68
20250717 075800;6305.25;6305.25;6304.5;6304.75;109
20250717 075900;6304.75;6305;6304.25;6304.25;109
20250717 080000;6304.25;6304.75;6304;6304.25;76
20250717 080100;6304;6305.25;6303.25;6305;463
20250717 080200;6305;6305.75;6304.75;6305;157
20250717 080300;6305.25;6305.75;6304.75;6305.5;94
20250717 080400;6305.5;6306.5;6305.25;6306;176
20250717 080500;6306;6306;6304;6304.75;145
20250717 080600;6304.75;6305.25;6304.5;6305;126
20250717 080700;6305.25;6306.5;6305;6306;134
20250717 080800;6306;6306;6304.25;6304.25;138
20250717 080900;6304.25;6305.75;6304.25;6305.5;131
20250717 081000;6305.5;6306;6305;6306;105
20250717 081100;6305.75;6306;6305.25;6305.5;30
20250717 081200;6305.75;6307.25;6305.5;6306.75;132
20250717 081300;6306.5;6307;6305.5;6307;149
20250717 081400;6307.25;6307.25;6305.5;6306;74
20250717 081500;6305.75;6306;6304.75;6305.25;111
20250717 081600;6305.25;6306.75;6305.25;6306.5;139
20250717 081700;6306.75;6306.75;6306;6306;73
20250717 081800;6306;6306;6303.75;6304;234
20250717 081900;6304.25;6304.5;6303.5;6303.75;182
20250717 082000;6304;6304.25;6303.5;6303.75;79
20250717 082100;6303.75;6304.25;6303.5;6303.5;170
20250717 082200;6303.5;6304.25;6303.5;6304.25;115
20250717 082300;6304.25;6304.75;6303.75;6304.25;72
20250717 082400;6304.25;6304.5;6303.25;6304;87
20250717 082500;6304.25;6304.25;6302;6302.25;265
20250717 082600;6302.25;6302.75;6301.75;6302.25;193
20250717 082700;6302.5;6303.75;6302.5;6303.5;146
20250717 082800;6303.75;6303.75;6303;6303.5;40
20250717 082900;6303.75;6304;6303.5;6304;50
20250717 083000;6304;6304.75;6304;6304.5;81
20250717 083100;6304.5;6305.25;6304.25;6305.25;126
20250717 083200;6305.25;6305.25;6303.75;6303.75;80
20250717 083300;6304.25;6305;6303.5;6304.75;90
20250717 083400;6305.25;6305.5;6304.5;6304.5;47
20250717 083500;6304.5;6305.25;6304.25;6304.75;40
20250717 083600;6304.5;6304.75;6303.75;6304.25;159
20250717 083700;6304.5;6304.75;6302.5;6302.75;104
20250717 083800;6303;6304.75;6303;6304.75;99
20250717 083900;6304.75;6305.75;6304.75;6305.75;92
20250717 084000;6305.5;6306;6305.25;6305.75;84
20250717 084100;6306;6306.25;6305.5;6306;65
20250717 084200;6306.25;6306.75;6305.75;6306.25;211
20250717 084300;6306.25;6306.5;6305.5;6306.5;125
20250717 084400;6306.5;6307.25;6306.5;6306.75;125
20250717 084500;6306.5;6307;6305.5;6306;131
20250717 084600;6306.25;6306.25;6304.75;6305;131
20250717 084700;6304.75;6304.75;6303;6303.5;182
20250717 084800;6303.5;6304.75;6303.25;6304.75;269
20250717 084900;6304.75;6305;6304.25;6305;91
20250717 085000;6305;6305.25;6304.75;6305;69
20250717 085100;6304.5;6304.75;6304;6304;46
20250717 085200;6304;6305.5;6304;6305;192
20250717 085300;6305.25;6307;6305.25;6306.5;239
